42,搜索功能极其强大，又保护个人隐私，最优秀的搜索引擎和浏览器之一。👍🌹
43,全是英语，看不懂！但我还是给了你们四星，给四星星为了鼓励你们出一个中文简体的后我在给五星。
44,不知道为什么有的网站打开特别慢，希望改进，其它都不错，简洁高效。
45,功能比较简洁，隐私保护倒还好，最惊艳我的其实是它滑动页面的时候实在太顺滑了，比chrome和Firefox都要明显顺滑好多
46,隐私保护做的很好，很喜欢用
47,希望有中文，地址栏不要是自动选取状态，自动选取，输入法键盘会一直弹出来
48,我在谷歌浏览器使用这个搜索引擎，既有谷歌的翻译又有他的隐私性
49,桌面插件颜色终于有黑白两色可选了，而且形状也和Google的一样好看了，但系统语言还不支持中文
50,很好用，推荐安装。已经用了很久。
51,搜索很快，浏览速度很快。建议增加翻译和视频下载。
52,看评论试着搜索了些东西，确实很和谐。 如此和谐，也肯定像云上贵一样安全吧:-?
53,真的好用！希望开发者能再接再厉，不忘初心！
54,希望作者能适配中文，机翻的都行
55,使用上不错。速度也很快。
56,神器。专门用来浏览淘宝，告别弹窗。
57,请问我如何使用？要开VPN对吧，不能用啊，无法连接，啥也搜不了啊，开了和不开VPN一样没法搜任何东西
58,看不懂英文，能不能汉化成中文简体。
59,这是我用过的最好的浏览器比垃圾百度和谷歌好多了100个赞👍。
60,真心不错的搜索引擎，用着放心~~
61,试试看 看p站会不会被抓
62,使用非常方便，清理数据功能给力啊
63,可以，低星保命
64,建议加入在线翻译😅
65,搜索结果很和谐，很美好！！！
66,Awful,底部广告严重影响体验，edge都比你强，为什么要用你，卸载
67,能不能支持一下中文啊！！！！
68,夜间模式不好用
69,看不懂英文啊！希望支持切换语言
70,非常好，就是没有中文版
71,很喜欢很可爱鸭鸭
72,隐私保护好
73,没中文。广告拦截也不行 不能下载网络视频。
74,简洁，好用，放心的好应用。
75,用不了不知道什么情况。以前可以使用的
76,使用确实不错，缺少即时页面翻译
77,简单明了，安全，顶
78,没有中文😭
79,垃圾，不知道是限速怎么的，打开个网站要半天
80,视频不能全屏
81,fm非常好，用起来很安心
82,什么时候能支持中文？
83,经常会出现卡死的情况
84,沒有中文喲？？？
85,比较好用，比谷歌正确
86,不错，一直喜欢鸭子搜索
87,不支持中文？难以理解。
88,请问一下啥时候有中文版本的？
89,看了软件说明，怦然心动
90,速度快，体验非常好
91,注重隐私，挺好的
92,主页缺乏一些元素 比较完美
93,增加一个主页功能吧！
94,很好用，安全
95,一如既往好用，排班简洁明了
96,有节操的应用
97,做的很不错(*๓´╰╯`๓)♡
98,还可以吧
99,很好的一款浏览器
100,人家的月亮，就是圆
101,非常好的应用
102,拒绝追踪 保护隐私
103,注重隐私的Browser
104,全都很满意，点赞
105,非常喜欢的app
106,软件不错就是没有中文
107,不支持中文
108,好评，比谷歌好用
109,要求加入中文包
110,挺好就是不自带科学上网
111,必须给五星
112,请添加中文
113,向垄断企业开砲！
114,还没稳定
115,围城外用着很棒 不知道里面能用不
116,个人隐私的圣鸭
117,相当好使(✪▽✪)
118,好
119,Thanks a lot for your browser which contains adblock and no-password-no-record, now I'm enjoying my online privacy without google stuff.
120,This browser meets my needs
121,very good！
122,takes about 7 minutes to show a site after fully loading it :/ are trackers that obtrusive?
123,nice
124,好用
125,I'm kinda appreciate with its "Do not track"policy, but I just can't live without adblock extension, considering China's network environment, of which the ads are quite annoying.
126,Good
127,great
128,非常棒
129,|•'-'•)و✧
130,THE BEST
131,deliciously
132,pretty cool but we can't use it in China, and it would be better if we can change the search engines.
133,Easy to use, and configure. Simplicity is the best
134,very good app
135,great！
136,Excellent!
137,No ads
138,Nice app It doesn't track your activity, so you don't get to see nagging ads
139,One of the best
140,simple and fast
141,nice
142,非常好
143,很好用
144,还好。
145,Pretty good, if it indeed stopped from being tracked
146,Very good, protect my privacy, come on duckduckgo
147,good
148,good
149,确实好用
150,Super. Love it recommended to friends. I'm not a geek person I use because I saw the logo quite cute ... But I actually love it 😂
151,？！…
152,good app and it's better if i can change the search engine...
153,还行
154,很好
155,I like it,very good!
156,I'm back
157,很棒
158,好用
159,Very lovely browse.
160,Very good. Would recommend 100%
161,great open source browser for privacy!
162,Why must I click in the tag to make it loading? Why does the address bar bump out every time I click in the tag? The brower is good, but the two stuff I mentioned above are disgusting.
163,good app
164,really good have a lot fun clear date and see takachiwa
165,Very good,
166,good experience
167,The best app to view porn
168,great
169,非常好
170,Very good.
171,It's so good。
172,不错😊
173,非常好
174,不错
175,Good. But there's some problems though. 1.When the browser starts downloading something, it doesn't ask you first or show you the download list. 2. If you open a website in the background, it won't load until you visit it.
176,Great, thank you for this
177,nice！
178,Good,simple
179,good
180,good
181,good
182,呵呵
183,好
184,nice and clean
185,还行
186,好用
187,This is my favorite part of the browser. It runs very fast and becomes an anonymous access website.
188,good
189,好用
190,good
191,download management when
192,A very good app
193,好
194,Recent update has made home shortcut icons of webpages less discernible. The icons are now picked from websites instead of duckduckgo's own icon, which is more useful, but resulted in low quality of home screen icons
195,Simple but usefull,I like it!
196,Perfect
197,Give me a night mode for web pages (background turns black, text bright) and I'll give you 5 stars. ;-D
198,pravicy!
199,Very good
